data,values,cod,abbreviation,kurs_rub
2016-03-04,Bolg lion,975,BGN,41.0271
2016-03-05,Bolg lion,975,BGN,40.9246
2016-03-06,Bolg lion,975,BGN,40.9246
2016-03-07,Bolg lion,975,BGN,40.9246
2016-03-08,Bolg lion,975,BGN,40.9246
2016-03-09,Bolg lion,975,BGN,40.9246
2016-03-10,Bolg lion,975,BGN,40.584
2016-03-11,Bolg lion,975,BGN,39.8815
2016-03-12,Bolg lion,975,BGN,39.9697
2016-03-13,Bolg lion,975,BGN,39.9697
2016-03-14,Bolg lion,975,BGN,39.9697
2016-03-15,Bolg lion,975,BGN,39.8649
2016-03-16,Bolg lion,975,BGN,40.0686
2016-03-17,Bolg lion,975,BGN,40.2366
2016-03-18,Bolg lion,975,BGN,39.5271
2016-03-19,Bolg lion,975,BGN,39.4752
2016-03-20,Bolg lion,975,BGN,39.4752
2016-03-21,Bolg lion,975,BGN,39.4752
2016-03-22,Bolg lion,975,BGN,39.5565
2016-03-23,Bolg lion,975,BGN,38.8181
2016-03-24,Bolg lion,975,BGN,38.705
2016-03-25,Bolg lion,975,BGN,39.3115
2016-03-26,Bolg lion,975,BGN,39.0675
2016-03-27,Bolg lion,975,BGN,39.0675
2016-03-28,Bolg lion,975,BGN,39.0675
2016-03-29,Bolg lion,975,BGN,38.7031
2016-03-30,Bolg lion,975,BGN,39.2997
2016-03-31,Bolg lion,975,BGN,39.1678
2016-04-01,Bolg lion,975,BGN,39.3637
2016-04-02,Bolg lion,975,BGN,39.1037
2016-04-03,Bolg lion,975,BGN,39.1037
2016-04-04,Bolg lion,975,BGN,39.1037
2016-04-05,Bolg lion,975,BGN,39.9159
2016-04-06,Bolg lion,975,BGN,39.9989
2016-04-07,Bolg lion,975,BGN,39.7318
2016-04-08,Bolg lion,975,BGN,39.3957
2016-04-09,Bolg lion,975,BGN,39.2679
2016-04-10,Bolg lion,975,BGN,39.2679
2016-04-11,Bolg lion,975,BGN,39.2679
2016-04-12,Bolg lion,975,BGN,39.0966
2016-04-13,Bolg lion,975,BGN,38.844
2016-04-14,Bolg lion,975,BGN,38.1497
2016-04-15,Bolg lion,975,BGN,38.2487
2016-04-16,Bolg lion,975,BGN,38.0335
2016-04-17,Bolg lion,975,BGN,38.0335
2016-04-18,Bolg lion,975,BGN,38.0335
2016-04-19,Bolg lion,975,BGN,39.441
2016-04-20,Bolg lion,975,BGN,38.0168
2016-04-21,Bolg lion,975,BGN,38.3442
2016-04-22,Bolg lion,975,BGN,37.5305
2016-04-23,Bolg lion,975,BGN,38.2177
2016-04-24,Bolg lion,975,BGN,38.2177
2016-04-25,Bolg lion,975,BGN,38.2177
2016-04-26,Bolg lion,975,BGN,38.3391
2016-04-27,Bolg lion,975,BGN,38.3451
2016-04-28,Bolg lion,975,BGN,37.7268
2016-04-29,Bolg lion,975,BGN,37.7578
2016-04-30,Bolg lion,975,BGN,37.4314
2016-05-01,Bolg lion,975,BGN,37.4314
2016-05-02,Bolg lion,975,BGN,37.4314
2016-05-03,Bolg lion,975,BGN,37.4314
2016-05-04,Bolg lion,975,BGN,37.4314
2016-05-05,Bolg lion,975,BGN,38.8355
2016-05-06,Bolg lion,975,BGN,38.5535
2016-05-07,Bolg lion,975,BGN,38.6369
2016-05-08,Bolg lion,975,BGN,38.6369
2016-05-09,Bolg lion,975,BGN,38.6369
2016-05-10,Bolg lion,975,BGN,38.6369
2016-05-11,Bolg lion,975,BGN,38.621
2016-05-12,Bolg lion,975,BGN,38.5648
2016-05-13,Bolg lion,975,BGN,37.889
2016-05-14,Bolg lion,975,BGN,37.6562
2016-05-15,Bolg lion,975,BGN,37.6562
2016-05-16,Bolg lion,975,BGN,37.6562
2016-05-17,Bolg lion,975,BGN,37.5735
2016-05-18,Bolg lion,975,BGN,37.3885
2016-05-19,Bolg lion,975,BGN,37.4815
2016-05-20,Bolg lion,975,BGN,37.965
2016-05-21,Bolg lion,975,BGN,38.0823
2016-05-22,Bolg lion,975,BGN,38.0823
2016-05-23,Bolg lion,975,BGN,38.0823
2016-05-24,Bolg lion,975,BGN,38.4116
2016-05-25,Bolg lion,975,BGN,38.2964
2016-05-26,Bolg lion,975,BGN,37.5363
2016-05-27,Bolg lion,975,BGN,37.2458
2016-05-28,Bolg lion,975,BGN,37.7487
2016-05-29,Bolg lion,975,BGN,37.7487
2016-05-30,Bolg lion,975,BGN,37.7487
2016-05-31,Bolg lion,975,BGN,37.6195
2016-06-01,Bolg lion,975,BGN,37.5384
2016-06-02,Bolg lion,975,BGN,37.9857
2016-06-03,Bolg lion,975,BGN,38.2604
2016-06-04,Bolg lion,975,BGN,38.1254
2016-06-05,Bolg lion,975,BGN,38.1254
2016-06-06,Bolg lion,975,BGN,38.1254
2016-06-07,Bolg lion,975,BGN,38.1853
2016-06-08,Bolg lion,975,BGN,37.8989
2016-06-09,Bolg lion,975,BGN,37.6001
2016-06-10,Bolg lion,975,BGN,37.0174
2016-06-11,Bolg lion,975,BGN,37.4141
2016-06-12,Bolg lion,975,BGN,37.4141
2016-06-13,Bolg lion,975,BGN,37.4141
2016-06-14,Bolg lion,975,BGN,37.4141
2016-06-15,Bolg lion,975,BGN,37.9683
2016-06-16,Bolg lion,975,BGN,37.7913
2016-06-17,Bolg lion,975,BGN,37.941
2016-06-18,Bolg lion,975,BGN,37.661
2016-06-19,Bolg lion,975,BGN,37.661
2016-06-20,Bolg lion,975,BGN,37.661
2016-06-21,Bolg lion,975,BGN,37.2062
2016-06-22,Bolg lion,975,BGN,37.1831
2016-06-23,Bolg lion,975,BGN,36.7283
2016-06-24,Bolg lion,975,BGN,37.2682
2016-06-25,Bolg lion,975,BGN,37.3425
2016-06-26,Bolg lion,975,BGN,37.3425
2016-06-27,Bolg lion,975,BGN,37.3425
2016-06-28,Bolg lion,975,BGN,36.7834
2016-06-29,Bolg lion,975,BGN,36.6839
2016-06-30,Bolg lion,975,BGN,36.3406
2016-07-01,Bolg lion,975,BGN,36.4882
2016-07-02,Bolg lion,975,BGN,36.3586
2016-07-03,Bolg lion,975,BGN,36.3586
2016-07-04,Bolg lion,975,BGN,36.3586
2016-07-05,Bolg lion,975,BGN,36.1617
2016-07-06,Bolg lion,975,BGN,36.6469
2016-07-07,Bolg lion,975,BGN,36.5681
2016-07-08,Bolg lion,975,BGN,36.289
2016-07-09,Bolg lion,975,BGN,36.3789
2016-07-10,Bolg lion,975,BGN,36.3789
2016-07-11,Bolg lion,975,BGN,36.3789
2016-07-12,Bolg lion,975,BGN,36.2173
2016-07-13,Bolg lion,975,BGN,36.3208
2016-07-14,Bolg lion,975,BGN,36.0732
2016-07-15,Bolg lion,975,BGN,36.1009
2016-07-16,Bolg lion,975,BGN,36.0044
2016-07-17,Bolg lion,975,BGN,36.0044
2016-07-18,Bolg lion,975,BGN,36.0044
2016-07-19,Bolg lion,975,BGN,35.6584
2016-07-20,Bolg lion,975,BGN,35.6455
2016-07-21,Bolg lion,975,BGN,35.6463
2016-07-22,Bolg lion,975,BGN,35.9245
2016-07-23,Bolg lion,975,BGN,36.4609
2016-07-24,Bolg lion,975,BGN,36.4609
2016-07-25,Bolg lion,975,BGN,36.4609
2016-07-26,Bolg lion,975,BGN,36.4383
2016-07-27,Bolg lion,975,BGN,36.985
2016-07-28,Bolg lion,975,BGN,37.0862
2016-07-29,Bolg lion,975,BGN,37.5469
2016-07-30,Bolg lion,975,BGN,38.0324
2016-07-31,Bolg lion,975,BGN,38.0324
2016-08-01,Bolg lion,975,BGN,38.0324
2016-08-02,Bolg lion,975,BGN,37.678
2016-08-03,Bolg lion,975,BGN,38.2925
2016-08-04,Bolg lion,975,BGN,38.2103
2016-08-05,Bolg lion,975,BGN,37.8034
2016-08-06,Bolg lion,975,BGN,37.3449
2016-08-07,Bolg lion,975,BGN,37.3449
2016-08-08,Bolg lion,975,BGN,37.3449
2016-08-09,Bolg lion,975,BGN,36.8934
2016-08-10,Bolg lion,975,BGN,36.7073
2016-08-11,Bolg lion,975,BGN,36.9309
2016-08-12,Bolg lion,975,BGN,36.9999
2016-08-13,Bolg lion,975,BGN,36.7007
2016-08-14,Bolg lion,975,BGN,36.7007
2016-08-15,Bolg lion,975,BGN,36.7007
2016-08-16,Bolg lion,975,BGN,36.6565
2016-08-17,Bolg lion,975,BGN,36.8362
2016-08-18,Bolg lion,975,BGN,36.8694
2016-08-19,Bolg lion,975,BGN,36.7801
2016-08-20,Bolg lion,975,BGN,36.9633
2016-08-21,Bolg lion,975,BGN,36.9633
2016-08-22,Bolg lion,975,BGN,36.9633
2016-08-23,Bolg lion,975,BGN,37.0629
2016-08-24,Bolg lion,975,BGN,37.56
2016-08-25,Bolg lion,975,BGN,37.4431
2016-08-26,Bolg lion,975,BGN,37.4738
2016-08-27,Bolg lion,975,BGN,37.369
2016-08-28,Bolg lion,975,BGN,37.369
2016-08-29,Bolg lion,975,BGN,37.369
2016-08-30,Bolg lion,975,BGN,37.2147
2016-08-31,Bolg lion,975,BGN,37.0559
2016-09-01,Bolg lion,975,BGN,37.1794
2016-09-02,Bolg lion,975,BGN,37.1409
2016-09-03,Bolg lion,975,BGN,37.6843
2016-09-04,Bolg lion,975,BGN,37.6843
2016-09-05,Bolg lion,975,BGN,37.6843
2016-09-06,Bolg lion,975,BGN,37.0252
2016-09-07,Bolg lion,975,BGN,37.0143
2016-09-08,Bolg lion,975,BGN,36.9981
2016-09-09,Bolg lion,975,BGN,36.8635
2016-09-10,Bolg lion,975,BGN,36.9446
2016-09-11,Bolg lion,975,BGN,36.9446
2016-09-12,Bolg lion,975,BGN,36.9446
2016-09-13,Bolg lion,975,BGN,37.4023
2016-09-14,Bolg lion,975,BGN,37.2194
2016-09-15,Bolg lion,975,BGN,37.2791
2016-09-16,Bolg lion,975,BGN,37.4488
2016-09-17,Bolg lion,975,BGN,37.3271
2016-09-18,Bolg lion,975,BGN,37.3271
2016-09-19,Bolg lion,975,BGN,37.3271
2016-09-20,Bolg lion,975,BGN,37.0342
2016-09-21,Bolg lion,975,BGN,37.0473
2016-09-22,Bolg lion,975,BGN,36.7465
2016-09-23,Bolg lion,975,BGN,36.6718
2016-09-24,Bolg lion,975,BGN,36.5837
2016-09-25,Bolg lion,975,BGN,36.5837
2016-09-26,Bolg lion,975,BGN,36.5837
2016-09-27,Bolg lion,975,BGN,36.8576
2016-09-28,Bolg lion,975,BGN,36.6173
2016-09-29,Bolg lion,975,BGN,36.6271
2016-09-30,Bolg lion,975,BGN,36.2415
2016-10-01,Bolg lion,975,BGN,36.2594
2016-10-02,Bolg lion,975,BGN,36.2594
2016-10-03,Bolg lion,975,BGN,36.2594
2016-10-04,Bolg lion,975,BGN,35.9366
2016-10-05,Bolg lion,975,BGN,35.6817
2016-10-06,Bolg lion,975,BGN,35.8338
2016-10-07,Bolg lion,975,BGN,35.7208
2016-10-08,Bolg lion,975,BGN,35.4116
2016-10-09,Bolg lion,975,BGN,35.4116
2016-10-10,Bolg lion,975,BGN,35.4116
2016-10-11,Bolg lion,975,BGN,35.6648
2016-10-12,Bolg lion,975,BGN,35.3238
2016-10-13,Bolg lion,975,BGN,35.2993
2016-10-14,Bolg lion,975,BGN,35.5959
2016-10-15,Bolg lion,975,BGN,35.4673
2016-10-16,Bolg lion,975,BGN,35.4673
2016-10-17,Bolg lion,975,BGN,35.4673
2016-10-18,Bolg lion,975,BGN,35.4602
2016-10-19,Bolg lion,975,BGN,35.417
2016-10-20,Bolg lion,975,BGN,35.1873
2016-10-21,Bolg lion,975,BGN,35.014
2016-10-22,Bolg lion,975,BGN,34.7542
2016-10-23,Bolg lion,975,BGN,34.7542
2016-10-24,Bolg lion,975,BGN,34.7542
2016-10-25,Bolg lion,975,BGN,34.6558
2016-10-26,Bolg lion,975,BGN,34.5267
2016-10-27,Bolg lion,975,BGN,34.7412
2016-10-28,Bolg lion,975,BGN,35.1726
2016-10-29,Bolg lion,975,BGN,35.1064
2016-10-30,Bolg lion,975,BGN,35.1064
2016-10-31,Bolg lion,975,BGN,35.1064
2016-11-01,Bolg lion,975,BGN,35.4258
2016-11-02,Bolg lion,975,BGN,35.505
2016-11-03,Bolg lion,975,BGN,35.9586
2016-11-04,Bolg lion,975,BGN,36.0574
2016-11-05,Bolg lion,975,BGN,36.0574
2016-11-06,Bolg lion,975,BGN,36.0574
2016-11-07,Bolg lion,975,BGN,36.0574
2016-11-08,Bolg lion,975,BGN,36.1385
2016-11-09,Bolg lion,975,BGN,36.0439
2016-11-10,Bolg lion,975,BGN,36.311
2016-11-11,Bolg lion,975,BGN,35.4082
2016-11-12,Bolg lion,975,BGN,36.3243
2016-11-13,Bolg lion,975,BGN,36.3243
2016-11-14,Bolg lion,975,BGN,36.3243
2016-11-15,Bolg lion,975,BGN,36.2162
2016-11-16,Bolg lion,975,BGN,36.1961
2016-11-17,Bolg lion,975,BGN,35.3446
2016-11-18,Bolg lion,975,BGN,35.5759
2016-11-19,Bolg lion,975,BGN,35.2571
2016-11-20,Bolg lion,975,BGN,35.2571
2016-11-21,Bolg lion,975,BGN,35.2571
2016-11-22,Bolg lion,975,BGN,34.9943
2016-11-23,Bolg lion,975,BGN,34.5711
2016-11-24,Bolg lion,975,BGN,34.7496
2016-11-25,Bolg lion,975,BGN,34.8192
2016-11-26,Bolg lion,975,BGN,35.0173
2016-11-27,Bolg lion,975,BGN,35.0173
2016-11-28,Bolg lion,975,BGN,35.0173
2016-11-29,Bolg lion,975,BGN,35.4013
2016-11-30,Bolg lion,975,BGN,35.233
2016-12-01,Bolg lion,975,BGN,35.4806
2016-12-02,Bolg lion,975,BGN,34.5321
2016-12-03,Bolg lion,975,BGN,34.9835
2016-12-04,Bolg lion,975,BGN,34.9835
2016-12-05,Bolg lion,975,BGN,34.9835
2016-12-06,Bolg lion,975,BGN,34.8
2016-12-07,Bolg lion,975,BGN,35.1962
2016-12-08,Bolg lion,975,BGN,35.0372
2016-12-09,Bolg lion,975,BGN,34.9218
2016-12-10,Bolg lion,975,BGN,34.3533
2016-12-11,Bolg lion,975,BGN,34.3533
2016-12-12,Bolg lion,975,BGN,34.3533
2016-12-13,Bolg lion,975,BGN,33.2867
2016-12-14,Bolg lion,975,BGN,33.1626
2016-12-15,Bolg lion,975,BGN,33.037
2016-12-16,Bolg lion,975,BGN,33.0492
2016-12-17,Bolg lion,975,BGN,32.9623
2016-12-18,Bolg lion,975,BGN,32.9623
2016-12-19,Bolg lion,975,BGN,32.9623
2016-12-20,Bolg lion,975,BGN,33.0444
2016-12-21,Bolg lion,975,BGN,32.8095
2016-12-22,Bolg lion,975,BGN,32.5066
2016-12-23,Bolg lion,975,BGN,32.5025
2016-12-24,Bolg lion,975,BGN,32.493
2016-12-25,Bolg lion,975,BGN,32.493
2016-12-26,Bolg lion,975,BGN,32.493
2016-12-27,Bolg lion,975,BGN,32.5487
2016-12-28,Bolg lion,975,BGN,32.5135
2016-12-29,Bolg lion,975,BGN,32.4145
2016-12-30,Bolg lion,975,BGN,32.216
2016-12-31,Bolg lion,975,BGN,32.6183
2017-01-01,Bolg lion,975,BGN,32.6183
2017-01-02,Bolg lion,975,BGN,32.6183
2017-01-03,Bolg lion,975,BGN,32.6183
2017-01-04,Bolg lion,975,BGN,32.6183
2017-01-05,Bolg lion,975,BGN,32.6183
2017-01-06,Bolg lion,975,BGN,32.6183
2017-01-07,Bolg lion,975,BGN,32.6183
2017-01-08,Bolg lion,975,BGN,32.6183
2017-01-09,Bolg lion,975,BGN,32.6183
2017-01-10,Bolg lion,975,BGN,32.3151
2017-01-11,Bolg lion,975,BGN,32.5091
2017-01-12,Bolg lion,975,BGN,32.4618
2017-01-13,Bolg lion,975,BGN,32.3709
2017-01-14,Bolg lion,975,BGN,32.2716
2017-01-15,Bolg lion,975,BGN,32.2716
2017-01-16,Bolg lion,975,BGN,32.2716
2017-01-17,Bolg lion,975,BGN,32.3002
2017-01-18,Bolg lion,975,BGN,32.3732
2017-01-19,Bolg lion,975,BGN,32.3705
2017-01-20,Bolg lion,975,BGN,32.3216
2017-01-21,Bolg lion,975,BGN,32.5353
2017-01-22,Bolg lion,975,BGN,32.5353
2017-01-23,Bolg lion,975,BGN,32.5353
2017-01-24,Bolg lion,975,BGN,32.6583
2017-01-25,Bolg lion,975,BGN,32.5403
2017-01-26,Bolg lion,975,BGN,32.453
2017-01-27,Bolg lion,975,BGN,32.738
2017-01-28,Bolg lion,975,BGN,32.9255
2017-01-29,Bolg lion,975,BGN,32.9255
2017-01-30,Bolg lion,975,BGN,32.9255
2017-01-31,Bolg lion,975,BGN,32.9077
2017-02-01,Bolg lion,975,BGN,32.936
2017-02-02,Bolg lion,975,BGN,33.2781
2017-02-03,Bolg lion,975,BGN,33.1011
2017-02-04,Bolg lion,975,BGN,32.6114
2017-02-05,Bolg lion,975,BGN,32.6114
2017-02-06,Bolg lion,975,BGN,32.6114
2017-02-07,Bolg lion,975,BGN,32.2523
2017-02-08,Bolg lion,975,BGN,32.2914
2017-02-09,Bolg lion,975,BGN,32.3968
2017-02-10,Bolg lion,975,BGN,32.2603
2017-02-11,Bolg lion,975,BGN,32.0092
2017-02-12,Bolg lion,975,BGN,32.0092
2017-02-13,Bolg lion,975,BGN,32.0092
2017-02-14,Bolg lion,975,BGN,31.6155
2017-02-15,Bolg lion,975,BGN,31.373
2017-02-16,Bolg lion,975,BGN,30.6643
2017-02-17,Bolg lion,975,BGN,31.045
2017-02-18,Bolg lion,975,BGN,31.369
2017-02-19,Bolg lion,975,BGN,31.369
2017-02-20,Bolg lion,975,BGN,31.369
2017-02-21,Bolg lion,975,BGN,31.5589
2017-02-22,Bolg lion,975,BGN,31.2515
2017-02-23,Bolg lion,975,BGN,30.8564
2017-02-24,Bolg lion,975,BGN,30.8564
2017-02-25,Bolg lion,975,BGN,30.8564
2017-02-26,Bolg lion,975,BGN,30.8564
2017-02-27,Bolg lion,975,BGN,30.8564
2017-02-28,Bolg lion,975,BGN,31.3258
2017-03-01,Bolg lion,975,BGN,31.3821
2017-03-02,Bolg lion,975,BGN,31.4348
2017-03-03,Bolg lion,975,BGN,31.4623
2017-03-04,Bolg lion,975,BGN,31.6754
2017-03-05,Bolg lion,975,BGN,31.6754
2017-03-06,Bolg lion,975,BGN,31.6754
2017-03-07,Bolg lion,975,BGN,31.7187
2017-03-08,Bolg lion,975,BGN,31.5464
2017-03-09,Bolg lion,975,BGN,31.5464
2017-03-10,Bolg lion,975,BGN,31.7289
2017-03-11,Bolg lion,975,BGN,32.1327
2017-03-12,Bolg lion,975,BGN,32.1327
2017-03-13,Bolg lion,975,BGN,32.1327
2017-03-14,Bolg lion,975,BGN,32.2812
2017-03-15,Bolg lion,975,BGN,32.0751
2017-03-16,Bolg lion,975,BGN,32.1283
2017-03-17,Bolg lion,975,BGN,31.9214
2017-03-18,Bolg lion,975,BGN,31.8987
2017-03-19,Bolg lion,975,BGN,31.8987
2017-03-20,Bolg lion,975,BGN,31.8987
2017-03-21,Bolg lion,975,BGN,31.5323
2017-03-22,Bolg lion,975,BGN,31.5799
2017-03-23,Bolg lion,975,BGN,31.815
2017-03-24,Bolg lion,975,BGN,31.7227
2017-03-25,Bolg lion,975,BGN,31.6599
2017-03-26,Bolg lion,975,BGN,31.6599
2017-03-27,Bolg lion,975,BGN,31.6599
2017-03-28,Bolg lion,975,BGN,31.6796
2017-03-29,Bolg lion,975,BGN,31.5822
2017-03-30,Bolg lion,975,BGN,31.4581
2017-03-31,Bolg lion,975,BGN,30.9497
2017-04-01,Bolg lion,975,BGN,30.5946
2017-04-02,Bolg lion,975,BGN,30.5946
2017-04-03,Bolg lion,975,BGN,30.5946
2017-04-04,Bolg lion,975,BGN,30.6272
2017-04-05,Bolg lion,975,BGN,30.8203
2017-04-06,Bolg lion,975,BGN,30.5032
2017-04-07,Bolg lion,975,BGN,30.734
2017-04-08,Bolg lion,975,BGN,30.9517
2017-04-09,Bolg lion,975,BGN,30.9517
2017-04-10,Bolg lion,975,BGN,30.9517
2017-04-11,Bolg lion,975,BGN,31.0415
2017-04-12,Bolg lion,975,BGN,30.86
2017-04-13,Bolg lion,975,BGN,30.8069
2017-04-14,Bolg lion,975,BGN,30.8138
2017-04-15,Bolg lion,975,BGN,30.5749
2017-04-16,Bolg lion,975,BGN,30.5749
2017-04-17,Bolg lion,975,BGN,30.5749
2017-04-18,Bolg lion,975,BGN,30.5776
2017-04-19,Bolg lion,975,BGN,30.4732
2017-04-20,Bolg lion,975,BGN,30.7776
2017-04-21,Bolg lion,975,BGN,31.0322
2017-04-22,Bolg lion,975,BGN,30.8299
2017-04-23,Bolg lion,975,BGN,30.8299
2017-04-24,Bolg lion,975,BGN,30.8299
2017-04-25,Bolg lion,975,BGN,31.15
2017-04-26,Bolg lion,975,BGN,31.0787
2017-04-27,Bolg lion,975,BGN,31.3984
2017-04-28,Bolg lion,975,BGN,31.7881
2017-04-29,Bolg lion,975,BGN,31.737
2017-04-30,Bolg lion,975,BGN,31.737
2017-05-01,Bolg lion,975,BGN,31.737
2017-05-02,Bolg lion,975,BGN,31.737
2017-05-03,Bolg lion,975,BGN,31.7599
2017-05-04,Bolg lion,975,BGN,31.8509
2017-05-05,Bolg lion,975,BGN,32.1215
2017-05-06,Bolg lion,975,BGN,32.8423
2017-05-07,Bolg lion,975,BGN,32.8423
2017-05-08,Bolg lion,975,BGN,32.8423
2017-05-09,Bolg lion,975,BGN,32.8423
2017-05-10,Bolg lion,975,BGN,32.8423
2017-05-11,Bolg lion,975,BGN,32.3255
2017-05-12,Bolg lion,975,BGN,31.7894
2017-05-13,Bolg lion,975,BGN,31.7507
2017-05-14,Bolg lion,975,BGN,31.7507
2017-05-15,Bolg lion,975,BGN,31.7507
2017-05-16,Bolg lion,975,BGN,31.6352
2017-05-17,Bolg lion,975,BGN,31.7496
2017-05-18,Bolg lion,975,BGN,32.1755
2017-05-19,Bolg lion,975,BGN,32.7175
2017-05-20,Bolg lion,975,BGN,32.5588
2017-05-21,Bolg lion,975,BGN,32.5588
2017-05-22,Bolg lion,975,BGN,32.5588
2017-05-23,Bolg lion,975,BGN,32.2574
2017-05-24,Bolg lion,975,BGN,32.5423
2017-05-25,Bolg lion,975,BGN,32.2046
2017-05-26,Bolg lion,975,BGN,32.2353
2017-05-27,Bolg lion,975,BGN,32.5753
2017-05-28,Bolg lion,975,BGN,32.5753
2017-05-29,Bolg lion,975,BGN,32.5753
2017-05-30,Bolg lion,975,BGN,32.4246
2017-05-31,Bolg lion,975,BGN,32.2015
2017-06-01,Bolg lion,975,BGN,32.4003
2017-06-02,Bolg lion,975,BGN,32.4573
2017-06-03,Bolg lion,975,BGN,32.5323
2017-06-04,Bolg lion,975,BGN,32.5323
2017-06-05,Bolg lion,975,BGN,32.5323
2017-06-06,Bolg lion,975,BGN,32.6087
2017-06-07,Bolg lion,975,BGN,32.5923
2017-06-08,Bolg lion,975,BGN,32.5591
2017-06-09,Bolg lion,975,BGN,32.7787
2017-06-10,Bolg lion,975,BGN,32.5875
2017-06-11,Bolg lion,975,BGN,32.5875
2017-06-12,Bolg lion,975,BGN,32.5875
2017-06-13,Bolg lion,975,BGN,32.5875
2017-06-14,Bolg lion,975,BGN,32.6354
2017-06-15,Bolg lion,975,BGN,32.6859
2017-06-16,Bolg lion,975,BGN,32.8419
2017-06-17,Bolg lion,975,BGN,32.9703
2017-06-18,Bolg lion,975,BGN,32.9703
2017-06-19,Bolg lion,975,BGN,32.9703
2017-06-20,Bolg lion,975,BGN,33.1665
2017-06-21,Bolg lion,975,BGN,33.3952
2017-06-22,Bolg lion,975,BGN,34.1413
2017-06-23,Bolg lion,975,BGN,34.3194
2017-06-24,Bolg lion,975,BGN,34.1108
2017-06-25,Bolg lion,975,BGN,34.1108
2017-06-26,Bolg lion,975,BGN,34.1108
2017-06-27,Bolg lion,975,BGN,33.7498
2017-06-28,Bolg lion,975,BGN,33.8357
2017-06-29,Bolg lion,975,BGN,34.6413
2017-06-30,Bolg lion,975,BGN,34.5146
2017-07-01,Bolg lion,975,BGN,34.6477
2017-07-02,Bolg lion,975,BGN,34.6477
2017-07-03,Bolg lion,975,BGN,34.6477
2017-07-04,Bolg lion,975,BGN,34.3225
2017-07-05,Bolg lion,975,BGN,34.3838
2017-07-06,Bolg lion,975,BGN,34.5684
2017-07-07,Bolg lion,975,BGN,34.9658
2017-07-08,Bolg lion,975,BGN,35.2497
2017-07-09,Bolg lion,975,BGN,35.2497
2017-07-10,Bolg lion,975,BGN,35.2497
2017-07-11,Bolg lion,975,BGN,35.1694
2017-07-12,Bolg lion,975,BGN,35.3899
2017-07-13,Bolg lion,975,BGN,35.51
2017-07-14,Bolg lion,975,BGN,35.1027
2017-07-15,Bolg lion,975,BGN,34.9301
2017-07-16,Bolg lion,975,BGN,34.9301
2017-07-17,Bolg lion,975,BGN,34.9301
2017-07-18,Bolg lion,975,BGN,34.5656
2017-07-19,Bolg lion,975,BGN,34.9732
2017-07-20,Bolg lion,975,BGN,34.9056
2017-07-21,Bolg lion,975,BGN,34.742
2017-07-22,Bolg lion,975,BGN,35.0705
2017-07-23,Bolg lion,975,BGN,35.0705
2017-07-24,Bolg lion,975,BGN,35.0705
2017-07-25,Bolg lion,975,BGN,35.525
2017-07-26,Bolg lion,975,BGN,35.6529
2017-07-27,Bolg lion,975,BGN,35.6142
2017-07-28,Bolg lion,975,BGN,35.6048
2017-07-29,Bolg lion,975,BGN,35.6229
2017-07-30,Bolg lion,975,BGN,35.6229
2017-07-31,Bolg lion,975,BGN,35.6229
2017-08-01,Bolg lion,975,BGN,36.0049
2017-08-02,Bolg lion,975,BGN,36.1582
2017-08-03,Bolg lion,975,BGN,36.7319
2017-08-04,Bolg lion,975,BGN,36.7671
2017-08-05,Bolg lion,975,BGN,36.6491
2017-08-06,Bolg lion,975,BGN,36.6491
2017-08-07,Bolg lion,975,BGN,36.6491
2017-08-08,Bolg lion,975,BGN,36.2443
2017-08-09,Bolg lion,975,BGN,36.2272
2017-08-10,Bolg lion,975,BGN,35.9544
2017-08-11,Bolg lion,975,BGN,35.9227
2017-08-12,Bolg lion,975,BGN,36.1811
2017-08-13,Bolg lion,975,BGN,36.1811
2017-08-14,Bolg lion,975,BGN,36.1811
2017-08-15,Bolg lion,975,BGN,36.0691
2017-08-16,Bolg lion,975,BGN,36.0114
2017-08-17,Bolg lion,975,BGN,35.7262
2017-08-18,Bolg lion,975,BGN,35.5615
2017-08-19,Bolg lion,975,BGN,35.6139
2017-08-20,Bolg lion,975,BGN,35.6139
2017-08-21,Bolg lion,975,BGN,35.6139
2017-08-22,Bolg lion,975,BGN,35.5201
2017-08-23,Bolg lion,975,BGN,35.5382
2017-08-24,Bolg lion,975,BGN,35.6276
2017-08-25,Bolg lion,975,BGN,35.6564
2017-08-26,Bolg lion,975,BGN,35.6655
2017-08-27,Bolg lion,975,BGN,35.6655
2017-08-28,Bolg lion,975,BGN,35.6655
2017-08-29,Bolg lion,975,BGN,35.7255
2017-08-30,Bolg lion,975,BGN,36.0774
2017-08-31,Bolg lion,975,BGN,35.8616
2017-09-01,Bolg lion,975,BGN,35.5942
2017-09-02,Bolg lion,975,BGN,35.3158
2017-09-03,Bolg lion,975,BGN,35.3158
2017-09-04,Bolg lion,975,BGN,35.3158
2017-09-05,Bolg lion,975,BGN,35.192
2017-09-06,Bolg lion,975,BGN,35.1396
2017-09-07,Bolg lion,975,BGN,35.016
2017-09-08,Bolg lion,975,BGN,34.953
2017-09-09,Bolg lion,975,BGN,35.1072
2017-09-10,Bolg lion,975,BGN,35.1072
2017-09-11,Bolg lion,975,BGN,35.1072
2017-09-12,Bolg lion,975,BGN,35.1401
2017-09-13,Bolg lion,975,BGN,35.0205
2017-09-14,Bolg lion,975,BGN,35.3422
2017-09-15,Bolg lion,975,BGN,35.151
